/*
LTJS
NOLF2 CRES
1247 "Impossible de rejoindre car le serveur utilise une autre version du jeu. Allez sur www.the-operative.com pour télécharger la dernière mise à jour."
1248 "%1!s! a rejoint la partie"
1249 "%1!s! a quitté la partie"
1250 "Sauvegarde de la partie…"
1251 "Vous ne pas enregistrer maintenant."
1252 "Accès autorisé"
1253 "Accès refusé"
1254 "Verrouillé"
1255 "Détermine le mot de passe nécessaire pour se connecter en tant qu'administrateur SCMD."
1256 "Téléchargement du Message du Jour"
1257 "Message du Jour téléchargé"
1258 "Erreur lors du téléchargement du Message du Jour"
1259 "Téléchargement des informations de version la plus récente"
1260 "Informations de version la plus récente téléchargées"
1261 "Erreur de téléchargement des informations de version la plus récente"
1262 "Vérification de la Clé CD"
1263 "Clé CD vérifiée"
1264 "Erreur de vérification de la Clé CD"
1265 "Publication du serveur"
1266 "Serveur publié"
1267 "Erreur de publication du serveur"
1268 "Suppression du serveur"
1269 "Serveur supprimé"
1270 "Erreur de suppression du serveur"
1271 "Téléchargement de la liste des serveurs"
1272 "Liste des serveurs téléchargée"
1273 "Erreur de téléchargement de la liste des serveurs"
1274 "Nettoyage de la liste des requêtes"
1275 "Traitement de requête non disponible"
1276 "Ping de la liste des serveurs Peer terminé"
1277 "Demande de détails des serveurs réussie"
1278 "Le serveur ne répond pas"
1279 "Client validé"
1280 "Erreur de validation client"
1281 "Validation serveur initialisée"
1282 "Déconnecté du serveur"
1283 "Connexion au serveur impossible"
1284 "Avancer"
1285 "Reculer"
1286 "Tourner à gauche"
1287 "Tourner à droite"
1288 "Esquive"
1289 "Esquive à gauche"
1290 "Esquive à droite"
1291 "Demi-tour"
1292 "Furtif"
1293 "Tir"
1294 "Action"
1295 "Sauter"
1296 "Recharger"
1297 "Accroupi"
1298 "Arme suivante"
1299 "Arme précédente"
1300 "Vue vers le haut"
1301 "Vue vers le bas"
1302 "Centrer Vue"
1303 "Equipement"
1304 "Etat de la mission"
1305 "Ranger arme"
1306 "Etat du joueur"
1307 "Parler"
1308 "Tir-alt"
1309 "Changer de munitions"
1310 "Inventaire"
1311 "Renseignements"
1312 "Bascule furtif"
1313 "Arme 1"
1314 "Arme 2"
1315 "Arme 3"
1316 "Arme 4"
1317 "Arme 5"
1318 "Arme 6"
1319 "Arme 7"
1320 "Arme 8"
1321 "Arme 9"
1322 "Arme 10"
1323 "Zoomer"
1324 "Dézoomer"
1325 "[inutilisé]"
1326 "Lunettes"
1327 "Boussole"
1328 "Se pencher à gauche"
1329 "Se pencher à droite"
1330 "Bascule Accroupi"
1331 "Déplacer corps/pièce"
1332 "Lampe"
1333 "Radio"
1334 "Dernière Arme"
1335 "Forward"
1336 "Backward"
1337 "Left"
1338 "Right"
1339 "Strafe"
1340 "StrafeLeft"
1341 "StrafeRight"
1342 "TurnAround"
1343 "Speed"
1344 "Fire"
1345 "Activate"
1346 "Jump"
1347 "Reload"
1348 "Duck"
1349 "NextWeapon"
1350 "PrevWeapon"
1351 "LookUp"
1352 "LookDown"
1353 "CenterView"
1354 "Inventory"
1355 "Mission"
1356 "HolsterWeapon"
1357 "Score"
1358 "SendMessage"
1359 "Alt-Fire"
1360 "ViewKeys"
1361 "ViewIntel"
1362 "RunLock"
1363 "DuckLock"
1364 "unassigned"
1365 "NextAmmo"
1366 "ZoomIn"
1367 "ZoomOut"
1368 "NextVisMode"
1369 "CompassToggle"
1370 "LeanLeft"
1371 "LeanRight"
1372 "MoveBody"
1373 "Flashlight"
1374 "Radio"
1375 "LastWeapon"
1376 "Quitter la partie"
1377 "AaBbCcDdFfGgHhJjKkLlMmNnPpQqRrSsTtVvWwXxYyZz"
1378 "Mot de passe SCMD"
1379 "Permet de se connecter en tant qu'administrateur SCMD."
1380 "Deathmatch NOLF 2"
1381 "Vous vous êtes taggé !"
1382 "Vous avez été taggé par %1!s!"
1383 "Vous avez taggé %1!s!"
1384 "%1!s! s'est taggé tout seul !"
1385 "%1!s! a taggé %2!s!"
1386 "Vous avez été taggé !"
1387 "%1!s! a été taggé !"
1388 "Vous avez été banni ou renvoyé du serveur."
1389 "Score:"
1390 "Joueurs:"
1391 "Tués:"
1392 "Tags:"
1393 "Parler à l'équipe"
1394 "TeamMessage"
1395 "Cœur"
1396 "Transmetteur"
1397 "Batteries"
1398 "%1!s! a ramassé %2!s!"
1399 "%1!s! a perdu %2!s!"
1400 "%1!s! a placé %2!s!"
1401 "%1!s! a volé %2!s!"
1402 "%1!s! a terminé l'Outil du Jugement dernier."
1403 "Réapparition de %1!s!."
1404 "Trier les serveurs par Mod"
1405 "Mod :"
1406 "Activer le filtre des serveurs selon le Mod."
1407 "Tous les Mods."
1408 "Retail"
1409 "Mod actuel"
1410 "Impossible de rejoindre la partie car le serveur utilise un Mod différent du vôtre."
1411 "%1!s! a changé d'équipe et rejoint %2!s!"
1412 "Vous changez d'équipe pour %1!s!"
1413 "Vous changerez d'équipe en réapparaissant."
1414 "Score Frag"
1415 "Points marqués pour des tués."
1416 "Score Tag"
1417 "Points marqués pour des KO non mortels."
1418 "Score Revivre"
1419 "Points marqués pour avoir rendu vie à des équipiers."
1420 "Score Outil"
1421 "Points marqués pour avoir terminé l'Outil du Jugement dernier."
1422 "Score Pièce lourde"
1423 "Points marqués pour avoir placé une pièce lourde de l'Outil."
1424 "Score Pièce légère"
1425 "Points marqués pour avoir placé une pièce légère de l'Outil."
1426 "Score Pièce volée"
1427 "Points marqués pour avoir volé une pièce à l'Outil de l'adversaire."
1428 "< Retirer restriction"
1429 "Ajouter des objets à la liste d'interdiction."
1430 "Retirer des objets de la liste d'interdiction."
1431 "Impossible de charger les ressources du monde."
2110 "Discrétion"
2111 "Camouflage"
2112 "Fuite"
2113 "Santé"
2114 "Endurance"
2115 "Résistance"
2116 "Premiers soins"
2117 "Solidité"
2118 "Précision"
2119 "Régularité"
2120 "Correction"
2121 "Capacité munitions"
2122 "Charge"
2123 "Armure"
2124 "Réparation"
2125 "Compétence"
2126 "Efficacité"
2127 "Compétence"
2128 "Efficacité"
2129 "Vitesse"
2130 "Minutie"
2131 "<inutilisé>"
2132 "<inutilisé>"
2133 "<inutilisé>"
2134 "<inutilisé>"
2135 "<inutilisé>"
2150 "Réduit le bruit que vous faites en courant."
2151 "Réduit le temps qu'il faut pour vous camoufler."
2152 "Augmente votre capacité à échapper à vos poursuivants."
2153 "Augmente vos points de vie maximaux."
2154 "Réduit les effets des blessures sur vos déplacements."
2155 "Les blessures sur la durée (poison et feu) ont un effet moins long."
2156 "Les trousses de soins sont utilisées plus efficacement."
2157 "Vous subissez moins de dégâts."
2158 "Améliore la précision de vos tirs."
2159 "Vous bougez moins quand vous utilisez une lunette de visée."
2160 "Vous prenez moins de temps pour corriger votre visée quand vous avez bougé ou que vous avez tiré."
2161 "Vous permet de transporter plus de munitions."
2162 "Les corps gênent moins vos déplacements."
2163 "Vous permet de porter plus d'armures."
2164 "Améliore l'efficacité des armures que vous trouvez."
2165 "Augmente les dégâts que vous infligez."
2166 "Vous rechargez et changez d'arme plus rapidement."
2167 "Vous êtes plus efficace quand vous utilisez les gadgets."
2168 "Vous utilisez plus rapidement les gadgets."
2169 "Vous prenez moins de temps pour fouiller."
2170 "Vous trouvez plus d'objets utiles."
2171 "<inutilisé>"
2172 "<inutilisé>"
2173 "<inutilisé>"
2174 "<inutilisé>"
2175 "<inutilisé>"
2176 "Autoriser le SCMD"
2177 "ouvrir"
2178 "fermer"
2179 "bulle d'aide"
2200 "Erreur d'initialisation du périphérique de rendu. Pour jouer à %1!s!, vous devez avoir installé DirectX 8.1."
2201 "Un profil portant ce nom existe déjà. Choisissez un autre nom."
2202 "Voulez-vous vraiment effacer ce profil et tous les réglages et les fichiers associés ?"
2203 "Impossible de créer un lien vers un périphérique TnL. Il est possible que vous n'ayez pas installé DirectX 8.1, ou que votre carte graphique ne gère pas le TnL en matériel. Ces deux conditions doivent être remplies pour jouer à %1!s! et bien que vous puissiez continuer à jouer en cliquant sur OK, remarquez que nous le déconseillons officiellement et que vous risquez de rencontrer des problèmes de plantage et que les performances du jeu seront sans doute décevantes."
2500 "CHAPITRE 1. Cate Archer doit mourir!"
2501 "CHAPITRE 2. Adieu, espion"
2502 "CHAPITRE 3. Projet: Omega"
2503 "CHAPITRE 4. Un espion recherché par le C.R.I.M.E."
2504 "CHAPITRE 5. Vol de nuit"
2505 "CHAPITRE 6. Journal d'un agent double"
2506 "CHAPITRE 7. Double jeu"
2507 "CHAPITRE 8. L'art du meurtre"
2508 "CHAPITRE 9. La station glaciale du mal"
2509 "CHAPITRE 10. La malédiction de Kali"
2510 "CHAPITRE 11. Les intrus"
2511 "CHAPITRE 12. Sous l'eau"
2512 "CHAPITRE 13. Terreur dans les profondeurs"
2513 "CHAPITRE 14. Fin de partie"
2514 "CHAPITRE 15. Raid préventif"
2515 "<Nom de mission>"
2516 "CHAPITRE I. Le sauvetage"
2517 "CHAPITRE II. Le super ordinateur"
2518 "CHAPITRE III. Le piège"
2519 "CHAPITRE IV. Nettoyage en profondeur"
2520 "CHAPITRE V. Mime tueurs"
2521 "Démo."
2522 "Démo."
2523 "Démo."
2524 "TEST TEST TEST TEST"
2525 "Présentation de technologie"
2526 "Cate Archer doit mourir !"
2527 "Le C.R.I.M.E. est éternel"
2528 "Sous la mer"
2529 "Le repaire de Volkov (2-4 joueurs)"
2530 "Khios (8-16 joueurs)"
2531 "Japon (8-16 joueurs)"
2532 "Parking (4-6 joueurs)"
2533 "QG de l'Union (8-16 joueurs)"
2534 "Bollywood (6-8 joueurs)"
2535 "Installations sibériennes (8-16 joueurs)"
2536 "Sibérie (8-16 joueurs)"
2537 "Woodlands (8-16 joueurs)"
2538 "Situation sibérienne (4-16 joueurs)"
2539 "Conflit à Calcutta (4-16 joueurs)"
2540 "Jugement au Japon (4-16 joueurs)"
2541 "Opposition océanique (4-16 joueurs)"
2542 "Rédemption russe (4-16 joueurs)"
2543 "Violence dans la villa (4-16 joueurs)"
2544 "Agression antarctique (4-16 joueurs)"
2550 "Le Directeur."
2551 "Intuition féminine."
2552 "Mauvaises nouvelles."
2553 "L'espion est ici!"
2554 "Pourchassée."
2555 "La mort de Cate Archer."
2556 "Le spectre de la guerre."
2557 "Bienvenue en Sibérie."
2558 "La centrale."
2559 "La tour des communications."
2560 "Créer des ennuis."
2561 "Cour extérieure."
2562 "L'ancien bâtiment des archives."
2563 "Cour intérieure."
2564 "Sous-sol."
2565 "Bâtiment des archives."
2566 "Sous-sol."
2567 "Cour intérieure."
2568 "Cour extérieure."
2569 "Exfiltration."
2570 "Surprise, surprise."
2571 "Prêt à tout."
2572 "La maison où Melvin habitait."
2573 "L'orage arrive."
2574 "Au cœur de la tornade."
2575 "Autant en emportent les vents."
2576 "Le calme après la tempête."
2577 "Poignard dans le dos."
2578 "Le mot de passe."
2579 "Le micro espion."
2580 "Recherchée."
2581 "Alliance Maléfique."
2582 "Le coffre."
2583 "Feux croisés."
2584 "Murs invisibles."
2585 "La fuite."
2586 "Personnages."
2587 "Antarctique."
2588 "Changement de plans."
2589 "Terrain d'essai."
2590 "Kamal."
2591 "Quartier général de l'UNION."
2592 "Quartier général de l'UNION."
2593 "Dock du sous-marin."
2594 "Pont de commandement."
2595 "Pont de l'équipage."
2596 "Laboratoires."
2597 "Armstrong en danger."
2598 "Le démon des profondeurs."
2599 "Inondation à venir."
2600 "Grenade!"
2601 "Je pense que nous devrions considérer qu'elle a échoué."
2602 "Les hommes-caisses."
2603 "Douce revanche."
2604 "La dette d'Isako."
2605 "Le destin de Khios."
2606 "Niveau COOP"
2607 "Niveau COOP"
2608 "Niveau COOP"
2609 "Niveau COOP"
2610 "Niveau COOP"
2611 "Niveau COOP"
2612 "Niveau COOP"
2700 "L'UNION a envoyé Cate au Japon pour enquêter sur une possible convention des organisations internationales du crime qui doit se dérouler dans le village éloigné de Inotakimura. Sa mission est de photographier les participants sans qu'ils s'en aperçoivent.\n\nSa première tâche consiste à localiser l'agent Isamu Hatori, qui lui donnera d'autres informations sur sa mission. Il attend quelque part dans le village."
2701 "La rencontre doit avoir lieu dans la résidence d'un personnage énigmatique connu seulement sous le nom de Directeur. Cate doit s'infiltrer dans la résidence, localiser la maison principale et trouver la fenêtre indiquée par Hatori-san. De là, elle pourra prendre les photographies nécessaires sans s'exposer à des risques inutiles.\n\nLorsqu'elle aura les photos, elle doit retourner au pont où l'attend Yamata-san. Une équipe d'interception de l'UNION l'attendra pour l'évacuer sur Tokyo une fois la mission terminée."
2702 "Des photographies d'un avion espion ont dévoilé une base militaire en piteux état et en sous-effectifs, mais M. Barnes pense que cet état de désolation n'est qu'une ruse. Les Américains surestiment souvent beaucoup la capacité militaire soviétique, mais l'UNION ne prendra aucun risque.\n\nLa première phase de la mission de Cate consiste à préparer sa fuite. Un peu de sabotage, et il y a peu de chances que des renforts importants puissent surgir.\n\nSanta a engagé un pilote familiarisé avec la région pour faire entrer et sortir Cate. Elle doit le protéger à tout prix."
2703 "Après avoir analysé les données de renseignement américaines, l'UNION est convaincue que le projet Omega est dirigé depuis le bâtiment des archives au centre de la base. La sécurité sera renforcée, et Cate ne pourra pas l'atteindre facilement, sans parler d'y entrer et d'y trouver les données qu'elle recherche.\n\nHeureusement, elle pourra profiter de la couverture de la nuit, ce qui devrait lui conférer un léger avantage."
2704 "Maintenant que Cate a trouvé des informations sur le Projet: Omega, elle fait face à un difficile défi: sortir de l'Union Soviétique. Pour compliquer les choses, les Russes et les hommes du C.R.I.M.E. sont à ses trousses.\n\nElle va devoir croiser les doigts et prier pour que ses minutieux préparatifs aient l'effet escompté. La nuit va être chaude."
2705 "Sans autre piste intéressante à suivre, Cate se rend à Akron, dans l'Ohio, pour y chercher des indices qui la guideront jusqu'à l'ancienne résidence du terrible Melvin Blitzny. Blitzny, vendeur d'aspirateurs de son état, a été entraîné à prendre l'identité de l'agent de l'UNION Tom Goodman dans le cadre du dernier complot machiavélique du C.R.I.M.E., avant de mourir des mains mêmes de son mentor.\n\nQuelles que soient les craintes de Cate alors qu'elle entre dans la résidence de ce traître, elle doit rester concentrée pour parvenir à ses fins."
2706 "Magnus Armstrong a contacté son vieil ami Kamal, un ancien agent du C.R.I.M.E. en Inde qui promet son assistance. Kamal ne connaît pas le projet Omega, mais il peut trouver des informations importantes dans le coffre principal du QG en Inde.\n\nBruno estime qu'une infiltration en bonne et due forme du complexe serait trop dangereuse, en raison des mesures de sécurité que Cate pourrait rencontrer. En conséquence, Kamal va l'aider à accomplir une de ses missions les plus étranges à ce jour: obtenir un travail au sein du C.R.I.M.E. Une fois engagée, elle aura la possibilité d'aller et venir librement dans le complexe. "
2707 "Ayant prouvé sa valeur au C.R.I.M.E., Cate a obtenu un emploi dans l'organisation même qu'elle a juré de détruire. Avec un passe de sécurité plus élevé, elle pourrait approcher de ce qu'elle recherche: le coffre. Elle espère y trouver la pièce manquante du puzzle.\n\nMalheureusement, l'accès au coffre est restreint aux personnels les plus importants du C.R.I.M.E. et le plus dur est encore à venir. Si seulement elle pouvait trouver de meilleurs renseignements sur les contre-mesures de sécurité qu'elle va devoir affronter."
2708 "Les différents indices trouvés ont mené Cate et Armstrong jusqu'à des installations secrètes en Antarctique où le C.R.I.M.E. progresse sur le Projet: Omega. Maintenant qu'ils ont découvert sa vraie nature, ils peuvent concevoir un plan pour y mettre un terme.\n\nDu moins s'ils ne s'étranglent pas l'un et l'autre avant."
2709 "En raison du votre succès de Cate en Inde, le Directeur a ordonné la destruction du QG indien du C.R.I.M.E. en punition. Cette attaque permettra de tester les super soldats avant qu'ils soient envoyés à Khios pour leur véritable mission.\n\nBien que Cate ait découvert des informations vitales sur le Projet: Omega, elle a décidé de se rendre directement en Inde pour tenter d'éviter la tragédie qui va se dérouler lors de l'assaut."
