/*
LTJS
NOLF2 CRES
1234 "ERROR: no se puede utilizar el servicio de red seleccionado."
1235 "ERROR: no se puede acceder a los servicios de red disponibles."
1236 "ERROR: no es posible unirse a la sesión de la partida seleccionada."
1237 "ERROR: no se puede alojar la sesión de la partida."
1238 "ERROR: no se puede iniciar el sistema de red."
1239 "No se puede enlazar al puerto solicitado."
1240 "ERROR: no es posible unirse porque hay un conflicto con la versión o el juego del servidor."
1241 "Jugador"
1242 "DECIR:"
1243 "Contraseña incorrecta."
1244 "¡Te han matado!"
1245 "Guardando rápido..."
1246 "No es posible unirse. El servidor está lleno."
1247 "No es posible unirse porque hay un conflicto de versiones con el servidor. Visita www.the-operative.com para conseguir la última versión del producto."
1248 "%1!s! se ha unido a la partida"
1249 "%1!s! ha abandonado la partida."
1250 "Guardando partida..."
1251 "No puedes guardar ahora."
1252 "Acceso concedido"
1253 "Acceso denegado"
1254 "Bloqueado"
1255 "Especifica la contraseña para conectar como administrador SCMD."
1256 "Recuperando el Mensaje del día"
1257 "Mensaje del día recuperado"
1258 "Error al recuperar el mensaje del día"
1259 "Recuperando la infomación de la última versión"
1260 "Información de la última versión recuperada"
1261 "Error al recuperar la información de la última versión"
1262 "Verificando la clave del CD"
1263 "Clave del CD verificada"
1264 "Error al verificar la clave del CD"
1265 "Publicando el servidor"
1266 "Servidor publicado"
1267 "Error al publicar el servidor"
1268 "Eliminando el servidor"
1269 "Servidor eliminado"
1270 "Error al eliminar el servidor"
1271 "Recuperando la lista del servidor"
1272 "Lista del servidor recuperada"
1273 "Error al recuperar la lista del servidor"
1274 "Limpiando la lista de peticiones"
1275 "Procesando petición fuera de orden"
1276 "La lista de compañeros realizó el ping"
1277 "Detalles del servidor solicitados"
1278 "El servidor no responde"
1279 "Cliente validado"
1280 "Error validando al cliente"
1281 "Validación del servidor iniciada"
1282 "Desconectado del servidor."
1283 "No se puede conectar con el servidor"
1284 "Hacia delante"
1285 "Hacia atrás"
1286 "Girar a la izquierda"
1287 "Girar a la derecha"
1288 "Paso lateral"
1289 "Paso a la izquierda"
1290 "Paso a la derecha"
1291 "Dar vuelta"
1292 "Pasar sigilosamente"
1293 "Disparar"
1294 "Acción"
1295 "Saltar"
1296 "Recargar"
1297 "Cuclillas"
1298 "Arma siguiente"
1299 "Arma anterior"
1300 "Mirar arriba"
1301 "Mirar abajo"
1302 "Centrar vista"
1303 "Equipo"
1304 "Estado de la misión"
1305 "Desenfundar arma"
1306 "Estado del jugador"
1307 "Hablar"
1308 "Fuego alternativo"
1309 "Cambiar munición"
1310 "Inventario"
1311 "Inteligencia"
1312 "Alternar Pasar sigilosamente"
1313 "Arma 1"
1314 "Arma 2"
1315 "Arma 3"
1316 "Arma 4"
1317 "Arma 5"
1318 "Arma 6"
1319 "Arma 7"
1320 "Arma 8"
1321 "Arma 9"
1322 "Arma 10"
1323 "Zoom"
1324 "Alejar zoom"
1325 "[sin asignar]"
1326 "Gafas de sol"
1327 "Brújula"
1328 "Inclinarse a la izquierda"
1329 "Inclinarse a la derecha"
1330 "Alternar cuclillas"
1331 "Mover cuerpo / pieza"
1332 "Luz del llavero"
1333 "Radio"
1334 "Última arma"
1335 "Forward"
1336 "Backward"
1337 "Left"
1338 "Right"
1339 "Strafe"
1340 "StrafeLeft"
1341 "StrafeRight"
1342 "TurnAround"
1343 "Speed"
1344 "Fire"
1345 "Activate"
1346 "Jump"
1347 "Reload"
1348 "Duck"
1349 "NextWeapon"
1350 "PrevWeapon"
1351 "LookUp"
1352 "LookDown"
1353 "CenterView"
1354 "Inventory"
1355 "Mission"
1356 "HolsterWeapon"
1357 "Score"
1358 "SendMessage"
1359 "Alt-Fire"
1360 "ViewKeys"
1361 "ViewIntel"
1362 "RunLock"
1363 "DuckLock"
1364 "unassigned"
1365 "NextAmmo"
1366 "ZoomIn"
1367 "ZoomOut"
1368 "NextVisMode"
1369 "CompassToggle"
1370 "LeanLeft"
1371 "LeanRight"
1372 "MoveBody"
1373 "Flashlight"
1374 "Radio"
1375 "LastWeapon"
1376 "Salir de la partida"
1377 "AaBbCcDdFfGgHhJjKkLlMmNnÑnPpQqRrSsTtVvWwXxYyZz"
1378 "Contraseña SCMD"
1379 "Permite conectar con la administración SCMD."
1380 "Combate a muerte"
1381 "¡Te alcanzaste a tí mismo!"
1382 "¡%1!s! te alcanzó!"
1383 "¡Alcanzaste a %1!s!!"
1384 "¡%1!s! se alcanzó a sí mismo!"
1385 "¡%1!s! alcanzó a %2!s!"
1386 "¡Has sido alcanzado!"
1387 "¡%1!s! fue alcanzado!"
1388 "Has sido restringido o expulsado del servidor."
1389 "Pntcn.:"
1390 "Jugadores:"
1391 "Mrtes.:"
1392 "Alcncs.:"
1393 "Chat público del equipo"
1394 "TeamMessage"
1395 "Núcleo"
1396 "Transmisor"
1397 "Pilas"
1398 "%1!s! recogió %2!s!"
1399 "%1!s! soltó %2!s!"
1400 "%1!s! colocó %2!s!"
1401 "%1!s! robó %2!s!"
1402 "%1!s! completó el servicio del Día del juicio final."
1403 "%1!s! ha vuelto a la partida."
1404 "Ordenar los servidores por MOD."
1405 "MOD:"
1406 "Alternar filtro de servidores basados en los MOD."
1407 "Todos los MODs"
1408 "Retail"
1409 "MOD actual"
1410 "No es posible unirse porque el servidor del juego está funcionando con un MOD diferente a tu MOD actual."
1411 "%1!s! se cambió al equipo %2s!"
1412 "Te cambiaste al equipo %1!s!"
1413 "Cambiarás de equipo cuando vuelvas a la partida."
1414 "Puntación por muerte"
1415 "Puntos recibidos por muertes."
1416 "Puntuación por alcance"
1417 "Puntos recibidos por alcances no letales."
1418 "Puntuación por resurrección"
1419 "Puntos recibidos por recuperar a compañeros de equipo."
1420 "Puntuación por completar"
1421 "Puntos recibidos por completar el dispositivo del Día del juicio final."
1422 "Puntuación por pieza pesada"
1423 "Puntos recibidos por colocar una pieza pesada en el dispositivo."
1424 "Puntuación por pieza ligera"
1425 "Puntos recibidos por colocar una pieza ligera en el dispositivo."
1426 "Puntuación por pieza robada"
1427 "Puntos recibidos por robar una pieza del dispositivo del contrario."
1428 "< Eliminar restricción"
1429 "Añadir objetos a la lista restringida."
1430 "Eliminar objetos de la lista restringida."
1431 "No es posible cargar los recursos del mundo."
2110 "Pasar sigilosamente"
2111 "Esconderse"
2112 "Evasión"
2113 "Salud"
2114 "Aguante"
2115 "Resistencia"
2116 "Primeros auxilios"
2117 "Dureza"
2118 "Precisión"
2119 "Firmeza"
2120 "Corrección"
2121 "Capacidad de munición"
2122 "Transporte"
2123 "Blindaje"
2124 "Reparar"
2125 "Competencia"
2126 "Eficiencia"
2127 "Competencia"
2128 "Eficiencia"
2129 "Velocidad"
2130 "Precisión"
2131 "<unused>"
2132 "<unused>"
2133 "<unused>"
2134 "<unused>"
2135 "<unused>"
2150 "Reduce el ruido que haces al correr."
2151 "Reduce el tiempo que te hace falta para esconderte."
2152 "Mejora tu habilidad para escapar de tus perseguidores."
2153 "Aumenta tu salud máxima."
2154 "Reduce el efecto del daño en tu movimiento."
2155 "Reduce la duración del daño continuado como el veneno o los disparos."
2156 "Aumenta los beneficios de los primeros auxilios."
2157 "Reduce la cantidad de daño que sufres."
2158 "Mejora la precisión de tus disparos."
2159 "Mejora la habilidad para mantener un arma fija mientras utilizas la mira. "
2160 "Disminuye el tiempo necesario para corregir tu puntería tras moverte o disparar."
2161 "Aumenta la cantidad de munición que puedes llevar contigo."
2162 "Mejora tu velocidad de movimiento mientras llevas cuerpos."
2163 "Aumenta la cantidad de blindaje que puedes ponerte."
2164 "Aumenta el beneficio que recibes de los artículos de blindaje."
2165 "Aumenta la cantidad de daño que produces."
2166 "Reduce el tiempo que te hace falta para recargar y cambiar armas."
2167 "Aumenta tu efectividad con los artilugios. "
2168 "Reduce el tiempo que lleva la preparación de artilugios."
2169 "Reduce el tiempo que te hace falta para encontrar objetivos."
2170 "Aumenta la facilidad para encontrar objetos útiles."
2171 "<unused>"
2172 "<unused>"
2173 "<unused>"
2174 "<unused>"
2175 "<unused>"
2176 "Permitir SCMD"
2177 "abrir"
2178 "cerrar"
2179 "volcar"
2200 "Error al inicializar el renderizador. Para jugar a %1!s! debes tener instalado DirectX 8.1."
2201 "Ya existe un perfil con este nombre. Elige un nombre diferente. "
2202 "¿Seguro que quieres eliminar este perfil junto con la configuración y las partidas guardadas asociadas a él? "
2203 "No se ha podido crear un dispositivo de hardware TnL. Esto se puede deber bien a no tener DirectX 8.1 instalado o a no tener una tarjeta de video capacitada de hardware TnL. Hacen falta las dos para jugar a %1!s! y aunque puedes continuar jugando pulsando Aceptar, ten en cuenta que no es compatible oficialmente y pueden producirse caídas, congelamientos o rendimiento pobre. "
2500 "CAPÍTULO 1. ¡Cate Archer debe morir!"
2501 "CAPÍTULO 2. Adiós, espía"
2502 "CAPÍTULO 3. Proyecto: Omega"
2503 "CAPÍTULO 4. A Spy in H.A.R.M.'s Way"
2504 "CAPÍTULO 5. Vuelo nocturno"
2505 "CAPÍTULO 6. Diario de un agente doble"
2506 "CAPÍTULO 7. Traición"
2507 "CAPÍTULO 8. El arte del asesinato"
2508 "CAPÍTULO 9. Estación Maligna helada"
2509 "CAPÍTULO 10. La Maldición de Kali"
2510 "CAPÍTULO 11. Los Intrusos"
2511 "CAPÍTULO 12. Submarino"
2512 "CAPÍTULO 13. Terror en las Profundidades"
2513 "CAPÍTULO 14. Final"
2514 "CAPÍTULO 15. Ataque preventivo"
2515 "<Mission Name>"
2516 "CAPÍTULO I. El Rescate"
2517 "CAPÍTULO II. El Súper Ordenador"
2518 "CAPÍTULO III. La Organización"
2519 "CAPÍTULO IV. Rastrear y borrar"
2520 "CAPÍTULO V. Mimo para matar"
2521 "Demo."
2522 "Demo."
2523 "Demo."
2524 "PRUEBA PRUEBA PRUEBA PRUEBA"
2525 "Exhibición de tecnología"
2526 "¡Cate Archer debe morir!"
2527 "A Spy in H.A.R.M.'s Way"
2528 "Submarino"
2529 "La guarida de Volkov (2-4 jugadores)"
2530 "Khios (8-16 jugadores)"
2531 "Japón (8-16 jugadores)"
2532 "Parque de caravanas (4-6 jugadores)"
2533 "Cuartel general de Unity (8-16 jugadores)"
2534 "Bollywood (6-8 jugadores)"
2535 "Instalaciones de Siberia (8-16 jugadores)"
2536 "Siberia (8-16 Players)"
2537 "Bosque (8-16 jugadores)"
2538 "Contienda Siberiana (4 - 16 jugadores)"
2539 "Conflicto en Calculta (4 - 16 jugadores)"
2540 "Juicio en Japón (4 - 16 jugadores)"
2541 "Oposición Oceánica (4 - 16 jugadores)"
2542 "Destrozo ruso (4 - 16 jugadores)"
2543 "Violencia en el pueblo (4 - 16 jugadores)"
2544 "Agresión Antártica (4 - 16 jugadores)"
2550 "El Director"
2551 "Digamos que es una corazonada"
2552 "Tengo malas noticias."
2553 "¡El espía está aquí!"
2554 "Acorralado."
2555 "La muerte de Cate Archer"
2556 "El espectro de la guerra"
2557 "Bienvenidos a Siberia"
2558 "La central eléctrica."
2559 "La torre de comunicaciones"
2560 "Ocasionar problemas."
2561 "Patio exterior."
2562 "El antiguo edificio de archivos."
2563 "Patio interior."
2564 "El sótano"
2565 "Edificio principal de los archivos."
2566 "El sótano"
2567 "Patio interior."
2568 "Patio exterior."
2569 "Exfiltración."
2570 "Sorpresa, sorpresa."
2571 "Aferrarse desesperadamente a una esperanza."
2572 "La casa en la que vivía Melvin."
2573 "Se desata una tormenta."
2574 "Problemas con el tornado,"
2575 "Arrastrado."
2576 "Después de la tormenta."
2577 "Un cuchillo en la espalda."
2578 "La contraseña."
2579 "Colocar un micrófono oculto."
2580 "Se busca"
2581 "Alianza Maligna."
2582 "La cámara."
2583 "Fuego cruzado."
2584 "Muros invisibles."
2585 "La huida."
2586 "Personajes."
2587 "La Antártida"
2588 "Cambio de planes."
2589 "Campo de pruebas."
2590 "Kamal."
2591 "Cuartel general de UNITY"
2592 "Cuartel general de UNITY"
2593 "Plataforma del submarino."
2594 "Cubierta de mando."
2595 "Cubierta de la tripulación."
2596 "Laboratorios."
2597 "Armstrong en peligro."
2598 "El Diablo y el profundo mar azul"
2599 "Inundación prevista."
2600 "Abran fuego."
2601 "Es de suponer que ha fracasado."
2602 "Controlado por el hombre."
2603 "Dulce venganza."
2604 "La deuda de Isako."
2605 "El destino de Khios."
2606 "Nivel de cooperación"
2607 "Nivel de cooperación"
2608 "Nivel de cooperación"
2609 "Nivel de cooperación"
2610 "Nivel de cooperación"
2611 "Nivel de cooperación"
2612 "Nivel de cooperación"
2700 "UNITY ha enviado a Cate a Japón para investigar los rumores sobre una convención de organizaciones internacionales del crimen, que tendrá lugar en el bucólico pueblo de Inotakimura. Su objetivo es fotografiar a los participantes de la reunión sin levantar sospechas.\n\nSu primera tarea será localizar al agente Isamu Hatori, que proporcionará información vital para su misión. Está esperando en algún lugar del pueblo."
2701 "Está previsto que la reunión se celebre en la propiedad de un enigmático personaje conocido tan sólo como el Director. Cate deberá infiltrarse en los terrenos de la propiedad, localizar la casa principal y buscar la ventana que le indicó Hatori-san en el mapa. Esta ventaja debería permitirle tomar las fotografías que necesita sin exponerse a un riesgo innecesario.\n\nUna vez que haya obtenido las fotos, debe volver al puente donde Yamata-san la estará esperando. Un equipo de interceptación de UNITY estará preparado para evacuarla hasta Tokio donde su misión habrá concluido."
2702 "Las fotografías tomadas por el avión espía muestran una base abandonada con muy poco personal, pero el Sr. Barnes ha advertido que este abandono es probablemente una artimaña. Aunque los norteamericanos a menudo sobrestiman la capacidad militar de los soviéticos, UNITY no va a correr ningún riesgo.\n\nLa primera fase de la misión de Cate es facilitar su propia escapada. Un poco de sabotaje debería ayudar mucho a minimizar las probabilidades de refuerzos.\n\nSanta ha enrolado a un piloto que está familiarizado con la región para que lleve y recoja a Cate. Ella debe protegerle a toda costa."
2703 "Después de analizar los datos de la inteligencia norteamericana, UNITY tiene el convencimiento de que el proyecto: Omega se está desarrollando en el edificio principal de archivos, en el área central del complejo. Habrá fuertes medidas de seguridad, de modo que Cate no tendrá fácil llegar al lugar de destino, entrar y recuperar los datos necesarios.\n\nPor suerte, la noche será su cómplice, lo cual debería suponer una pequeña ventaja."
2704 "Ahora que Cate ha recuperado la información del proyecto: Omega, se enfrenta al reto, si cabe más difícil, de sacar ésta información de la Unión Soviética. El asunto se complica aún más, pues tanto los rusos como los soldados de D.A.Ñ.O. están buscándola.\n\nTendrá que cruzar los dedos y confiar en que los minuciosos preparativos den buenos resultados. La noche está a punto de iluminarse."
2705 "Sin ninguna otra pista urgente que rastrear, Cate se dirige a Akron, Ohio, para buscar indicios en la antigua residencia del conocido Melvin Blitzny. Blitzny, un vendedor de aspiradores, fue preparado para asumir la identidad del agente de UNITY Tom Goodman como parte de la última trama infame de D.A.Ñ.O. Acabó sus días a manos de su propio mentor.\n\nCate debe dejar a un lado todos sus temores cuando entre en los dominios de este traidor para poder lograr su objetivo."
2706 "Magnus Armstrong se ha puesto en contacto con su viejo amigo Kamal, un desilusionado agente de operaciones de D.A.Ñ.O. de la India que ha ofrecido su ayuda. Aunque Kamal no está familiarizado con el proyecto: Omega, está seguro de que se puede encontrar información relevante en la cámara central del cuartel general de la India.\n\nBruno ha concluido que una infiltración directa en el complejo sería demasiado arriesgada debido a la intensa seguridad que Cate tendría que sortear. Por lo tanto, Kamal ayudará al que es quizá su objetivo más extraño hasta el momento: conseguir un trabajo en D.A.Ñ.O. Una vez contratada, tendrá la autorización de seguridad necesaria para moverse por el complejo con libertad."
