/*
LTJS
NOLF2 CRES
2165 "Increases the amount of damage you do."
2166 "Reduces the time it takes to reload and switch between weapons."
2167 "Increases your effectiveness with gadgets."
2168 "Reduces the time it takes to prepare gadgets."
2169 "Reduces the time needed to search a target."
2170 "Increases the likelihood of finding useful items."
2171 "<unused>"
2172 "<unused>"
2173 "<unused>"
2174 "<unused>"
2175 "<unused>"
2176 "Allow SCMD"
2177 "open"
2178 "close"
2179 "tip over"
2200 "Error initializing the renderer. In order to play %1!s! you must have DirectX 8.1 installed."
2201 "A profile already exists with this name. Please choose a different name."
2202 "Are you sure that you want to delete this profile along with the settings and saved games associated with it?"
2203 "A hardware TnL device was unable to be created. This could be due to either not having DirectX 8.1 installed or not having a hardware TnL capable video card. Both of these are required to play %1!s! and although you can continue to play the game by pressing OK, please note that it is not officially supported and may result in crashes, lockups, and poor performance."
2500 "CHAPTER 1. Cate Archer Must Die!"
2501 "CHAPTER 2. Goodbye, Spy"
2502 "CHAPTER 3. Project: Omega"
2503 "CHAPTER 4. A Spy in H.A.R.M.'s Way"
2504 "CHAPTER 5. Night Flight"
2505 "CHAPTER 6. Diary of a Double Agent"
2506 "CHAPTER 7. Double Cross"
2507 "CHAPTER 8. The Art of Murder"
2508 "CHAPTER 9. Ice Station Evil"
2509 "CHAPTER 10. The Curse of Kali"
2510 "CHAPTER 11. The Interlopers"
2511 "CHAPTER 12. Undersea"
2512 "CHAPTER 13. Terror in the Deep"
2513 "CHAPTER 14. Endgame"
2514 "CHAPTER 15. Preemptive strike"
2515 "<Mission Name>"
2516 "CHAPTER I. The Rescue"
2517 "CHAPTER II. The Super Computer"
2518 "CHAPTER III. The Set Up"
2519 "CHAPTER IV. Sweep and Clear"
2520 "CHAPTER V. Mime to Kill"
2521 "Demo."
2522 "Demo."
2523 "Demo."
2524 "TEST TEST TEST TEST"
2525 "Technology Showcase"
2526 "Cate Archer Must Die!"
2527 "A Spy in H.A.R.M.'s Way"
2528 "Undersea"
2529 "Volkov's Lair (2-4 Players)"
2530 "Khios (8-16 Players)"
2531 "Japan (8-16 Players)"
2532 "Trailer Park (4-6 Players)"
2533 "Unity HQ (8-16 Players)"
2534 "Bollywood (6-8 Players)"
2535 "Siberian Installation (8-16 Players)"
2536 "Siberia (8-16 Players)"
2537 "Woodlands (8-16 Players)"
2538 "Siberian Strife (4-16 Players)"
2539 "Conflict in Calcutta (4-16 Players)"
2540 "Judgment in Japan (4-16 Players)"
2541 "Oceanic Opposition (4-16 Players)"
2542 "Russian Rampage (4-16 Players)"
2543 "Violence in the Villa (4-16 Players)"
2544 "Antarctic Aggression (4-16 Players)"
2550 "The Director."
2551 "Call it a hunch."
2552 "I have bad news."
2553 "The spy is here!"
2554 "Hunted."
2555 "The death of Cate Archer."
2556 "The specter of war."
2557 "Welcome to Siberia."
2558 "The power station."
2559 "The communications tower."
2560 "Causing trouble."
2561 "Outer yard."
2562 "The old records building."
2563 "Inner yard."
2564 "The basement."
2565 "Main records building."
2566 "The basement."
2567 "Inner yard."
2568 "Outer yard."
2569 "Exfiltration."
2570 "Surprise, surprise."
2571 "Grasping at straws."
2572 "The house where Melvin used to live."
2573 "Storm rolling in."
2574 "Tornado trouble."
2575 "Carried away."
2576 "After the storm."
2577 "Knife in the back."
2578 "The password."
2579 "Planting a bug."
2580 "Wanted."
2581 "Evil Alliance."
2582 "The vault."
2583 "Crossfire."
2584 "Invisible walls."
2585 "The getaway."
2586 "Characters."
2587 "Antarctica."
2588 "Change of plans."
2589 "Proving ground."
2590 "Kamal."
2591 "UNITY Headquarters."
2592 "UNITY Headquarters."
2593 "Submarine bay."
2594 "Command deck."
2595 "Crew deck."
2596 "Laboratories."
2597 "Armstrong in peril."
2598 "The Devil and the deep blue sea."
2599 "Expect flooding."
2600 "Fire in the hole."
2601 "I think we should presume she's failed."
2602 "Man-Handled."
2603 "Sweet revenge."
2604 "Isako's debt."
2605 "The fate of Khios."
2606 "CO-OP Level"
2607 "CO-OP Level"
2608 "CO-OP Level"
2609 "CO-OP Level"
2610 "CO-OP Level"
2611 "CO-OP Level"
2612 "CO-OP Level"
2700 "UNITY has sent Cate Archer to Japan to investigate a rumored international crime convention expected to take place in the pastoral village of Inotakimura. Her objective is to photograph the meeting's participants without arousing their suspicion.\n\nHer first task will be to locate agent Isamu Hatori, who will provide further information on her assignment. He's waiting somewhere in the village."
2701 "The meeting is scheduled to take place at the estate of an enigmatic figure known only as The Director. Cate will have to infiltrate the estate grounds, locate the main house, and find the window Hatori-san indicated on the map. This vantage should allow her to take the photographs she needs without exposing herself to unnecessary risk.\n\nOnce she's obtained the photos, she must return to the bridge where Yamata-san is waiting. A UNITY intercept team is standing by to evacuate her to Tokyo when the mission is complete."
2702 "Spy plane photographs show a run-down, understaffed military base, but Mr. Barnes warns that this decrepitude is likely a ruse. Although the Americans often greatly overestimate Soviet military capacity, UNITY isn't taking any chances.\n\nThe first phase of Cate's mission is to facilitate her own escape. A little sabotage should go a long way toward preventing reinforcements from being called in.\n\nSanta has enlisted a pilot who is familiar with the region to get Cate in and out. She must protect him at all costs."
2703 "After analyzing the Americans' intelligence data, UNITY is convinced that Project: Omega is headquartered in the Main Records Building at the center of the compound. Security will be tight, so it won't be easy for Cate to reach the target site, let alone get inside and recover the data she requires.\n\nFortunately, she's going in under the cover of night, which should afford some small advantage."
2704 "Now that Cate has recovered information on Project: Omega, she faces the even greater challenge of getting it out of the Soviet Union. To complicate matters further, both the Russians and H.A.R.M. are hunting for her.\n\nShe'll have to cross her fingers and hope that her meticulous preparations pay off. The night is about to light up."
2705 "Without any other compelling leads to follow, Cate heads to Akron, Ohio to search for clues at the former residence of the notorious Melvin Blitzny. Blitzny, a vacuum cleaner salesman by trade, had been groomed to assume the identity of UNITY operative Tom Goodman as part of H.A.R.M.'s last despicable plot. He met his end at the hands of his own mentor.\n\nWhatever trepidation Cate may feel at entering the domain of this treacherous man must be set aside if she is to achieve her goal."
2706 "Magnus Armstrong has contacted his old friend Kamal, a disillusioned H.A.R.M. operative in India who promises his assistance. While Kamal isn't familiar with Project: Omega, he's certain any pertinent information can be found in the central vault at the Indian headquarters.\n\nBruno has concluded that a direct infiltration of the compound is too risky given the intense security Cate would likely face. Therefore, Kamal will help her accomplish perhaps her strangest objective thus far: to get a job with H.A.R.M. Once hired, she'll have the security clearance necessary to move about the compound freely."
2707 "Having proven her value to H.A.R.M., Cate has secured a job with the very organization she has vowed to destroy. A higher security clearance should help her get close to the prize: the main vault. There she hopes to find the missing piece of the puzzle.\n\nUnfortunately, the vault is off limits to all but the highest ranking H.A.R.M. employees, so the biggest challenge still lies ahead. If only she could have unearthed better intelligence about the security countermeasures she must face."
2708 "The trail of clues has led Cate and Armstrong to a secret facility in Antarctica where H.A.R.M. is conducting Project: Omega. Once they discover its actual nature, they can plot a means of disrupting it.\n\nAssuming they don't strangle each other first."
2709 "Because of Cate's success in India, The Director has ordered the destruction of H.A.R.M.'s Indian headquarters as punishment. The attack will provide an ideal field test for the super soldiers before they are sent to Khios on their primary mission.\n\nAlthough Cate has recovered vital information on Project: Omega, she has decided to proceed directly to India in hopes of averting the tragedy that is likely to unfold once the assault begins."
2710 "With the technical specifications she recovered from the Antarctic facility, Cate feels confident that Doctor Schenker can come up with a means of combating the super soldiers.\n\nMeanwhile, the news that Armstrong is alive and in the custody of H.A.R.M. has given her a clear sense of purpose. She must find out where he is and devise a plan to rescue him.\n"
2711 "Cate has snuck aboard H.A.R.M.'s top secret underwater base in an effort to rescue Magnus Armstrong from certain death. Her first task will be to locate him. Information on his whereabouts should be stored in the supercomputer.\n\nOnce Armstrong is free, the two of them will have to improvise an escape route, as Cate's shark mini-sub only seats one."
2712 "With the underwater base collapsing around them and a rogue super soldier on the loose, Cate and Armstrong must work together to escape from this watery grave.\n\nAssuming they can even find a way off the base, they'll still have to contend with well armed and equally desperate H.A.R.M. personnel fighting for their own lives."
2713 "After falling into the hands of H.A.R.M., Cate finds herself in a needlessly elaborate but nonetheless perilous death trap. She'll need quick reflexes and extraordinary judgment to emerge unscathed.\n\nMeanwhile, the situation in the Sea of Marmara is getting bleaker by the hour. If she's going to derail H.A.R.M.'s nefarious machinations, she'd better do it quickly.\n"
2714 "The world teeters on the brink of nuclear catastrophe, with the United States and Soviet Union closer to war than at any time since the Cuban Missile Crisis. Again, the fate of humanity hinges upon the sovereignty of a tiny island nation. \n\nH.A.R.M.'s super soldiers are en route to Khios aboard an undetectable submarine designed to bypass the inevitable NATO blockade. The Americans can't send in troops to defend the island without provoking the Soviets, and yet the Soviets are claiming they are powerless to stop the invasion. Both sides are locked in a deadly standoff, but it is H.A.R.M.'s finger on the trigger."
2715 "Cate has snuck aboard H.A.R.M.'s top secret underwater base for reasons we don't want to disclose in this demo for fear of spoiling surprises should you decide to play the game. Suffice to say she has a mission to accomplish and the portion of it you are about to sample is merely the introduction."
2716 "A routine mission has gone disastrously awry and now Cate Archer is in serious trouble. She's probably halfway to the rendezvous point by now with ninjas swarming after her.\n\nThe UNITY intercept team that was to evacuate her to Tokyo must now rush to her aid. The objective is simple: get Cate out of there in one piece.\n"
2717 "Cate has managed to escape from a remote Soviet military base with crucial information on Project: Omega. She obtained this data from a super computer that appears to have been supplied and monitored by H.A.R.M.\n\nA UNITY intercept team has been sent in to mop up. The team's primary objective is to put that computer out of commission once and for all.\n\nThe team is being airdropped inside the base perimeter and will rally at a small hunting cabin near the compound itself.\n"
2718 "Cate is currently en route to Calcutta, where she will attempt to infiltrate H.A.R.M.'s Indian headquarters to learn more about Project: Omega.\n\nA UNITY intercept team is already on site to gather intelligence to facilitate her mission. They will need to locate and photograph a known H.A.R.M. employee by the name of Balaji Malpani.\n"
2719 "Cate has radioed in with disturbing news. Magnus Armstrong is trapped in Antarctica with H.A.R.M. reinforcements closing in and some sort of indestructible super soldier on the loose.\n\nA UNITY intercept team is being sent in to rescue Armstrong and demolish the site to prevent further work on Project: Omega.\n"
2720 "Shortly after Cate fought off a devastating attack on UNITY headquarters by a pack of machinegun-toting mimes, she departs on a mission to rescue Armstrong from the clutches of H.A.R.M.\n\nUnfortunately, it seems the mime infestation wasn't completely addressed. The assassins have launched a new attack, apparently determined to inflict as much damage as possible on UNITY.\n\nWith Cate gone, it will be up to a lone intercept team to deal with the crisis.\n"
2721 "During a dangerous mission deep inside the Soviet Union, Cate receives orders to sabotage a communications relay tower at a remote Siberian outpost. Her first goal is to procure the explosives she'll need to carry out her mission. Then it's just a matter of setting the charge at the base of the tower and getting out of the area before reinforcements arrive.\n\nTips: Just because you're spotted doesn't mean you have to fight. You can often evade pursuers and hide from them until they give up. Also, be sure to search filing cabinets, desk drawers, and neutralized enemies for valuable information and useful items."
2722 "Demo Mission Briefing UNITY"
2723 "Cate has come to Akron, Ohio, in search of clues relating to Project: Omega, an enigmatic Soviet plot that threatens to bring about World War III.\n\nWhen her mission takes a sudden turn for the unexpected, she finds herself in a trailer park with ninja assassins all around and a tornado closing in. Her only hope of escape is to defeat the ninjas and their mysterious leader, Isako, before she ends up somewhere over the rainbow or six feet deep."
2724 "This level demonstrates the LithTech Jupiter System's new water support as well as the use of decals."
2725 "This level showcases a few of the new characters from No One Lives Forever 2."
2750 "Cate travels to Japan to investigate a rumored international crime convention."
